artist,lyrics,song_name,gender,POC
Kane Brown X blackbear,"Memory Lyrics[Intro: blackbear & Kane Brown]
Yeah, yeah, yeah-ayy, yeah
Ooh, ooh, ooh, ooh, ooh
Yeah

[Chorus: Kane Brown & blackbear]
I wanna live life fast, I don't know how to slow down
I wanna get high, I don't know how to come down
Help me now, I'm runnin' on empty
And I don't wanna be a memory
[Verse 1: Kane Brown]
Am I the only one that's comin' unglued?
Emotions building up, they start to run you
The bottles on the shelf I'm 'bout to run through
Doin' everything I wish that I can undo, ayy
I'm by myself
And why won't no one help?
I know this can't be healthy
So I'm lookin' for a way out (For a way out)

[Chorus: Kane Brown & blackbear]
I wanna live life fast, I don't know how to slow down
I wanna get high, I don't know how to come down
Help me now, I'm runnin' on empty
And I don't wanna be a memory
Live life fast, I don't know how to slow down
I wanna get high, I don't know how to come down
Help me now, I'm runnin' on empty
And I don't wanna be a memory

[Post-Chorus: Kane Brown & blackbear]
Ooh, ooh, ooh, ooh, ooh
And I don't wanna be a memory
Ooh, ooh, ooh, ooh, ooh
Talk to me blackbear
You might also like[Verse 2:  blackbear]
Tryna find the beauty in the letdown
Goin' through my text now
Tryna find the things I never said to prove a point
I'ma roll my feelings in a joint
Pieces of the story that got left out, I checked out
Wish it was, I wish it was, I wish it was a phase
Nothin' you could do and there's nothin' you could say
Runnin' from the, runnin' from the, runnin' from the pain
I gotta get away, ayy-ayy (I gotta get away, ayy-ayy, I gotta get away, ayy-ayy, I gotta get away, ayy-ayy)

[Chorus: Kane Brown & blackbear]
I wanna live life fast, I don't know how to slow down
I wanna get high, I don't know how to come down
Help me now, I'm runnin' on empty
And I don't wanna be a memory
Live life fast, I don't know how to slow down
I wanna get high, I don't know how to come down
Help me now, I'm runnin' on empty
And I don't wanna be a memory

[Outro: Kane Brown & blackbear]
Am I the only one that's comin' unglued?
Ooh, ooh, ooh, ooh, ooh
And I don't wanna be a memory
The bottles on the shelf I'm 'bout to run through
Ooh, ooh, ooh, ooh, ooh
And I don't wanna be a memory
I'm by myself
And why won't no one help?
Ooh, ooh, ooh, ooh, ooh
And I don't wanna be a memory
I know this can't be healthy
So I'm lookin' for a way out (For a way out)
Ooh, ooh, ooh, ooh, ooh
And I don't wanna be a memory1Embed",Memory,M,Y
Priscilla Block,"Just About Over You Lyrics[Verse 1]
I stopped looking for your truck
Every time I go somewhere
I don't scroll through the past anymore 'cause I don't care
I'm finally putting on the shirt I like
Tight jeans, big hoops with my hair up high
The least you could've done was give me the bar tonight

[Chorus]
Why'd you have to come back in right then
Right when I was just getting good and gone?
'Cause I was in the wrong place at the wrong time
You must've heard I was moving on
Then right out of the blue
A quarter past two, I'm all about you
When I was just about, just about over you
I was just about, just about over you
[Verse 2]
You could've stayed with the guys, acting like you didn't see me
I would've hurt a little less if you bought some girl a drink
But you had to walk up, messing me up
I'm drunk wondering why it's gotta be like this
I thought that I was moving on, but now I'm starting back over again

[Chorus]
Why'd you have to come back in right then
Right when I was just getting good and gone
'Cause I was in the wrong place at the wrong time
You must've heard I was moving on
Then right out of the blue
A quarter past two, I'm all about you
When I was just about, just about over you
I was just about, just about over you

[Bridge]
Maybe you caught me on a bad night
Maybe tomorrow I'll be just fine
Maybe it's the red wine
That put you back in my mind

[Chorus]
Why'd you have to come back in right then
Right when I was just getting good and gone?
'Cause I was in the wrong place at the wrong time
You must've heard I was moving on
Then right out of the blue
A quarter past two, I'm all about you
When I was just about, just about over you, oh-oh
I was just about over youYou might also like1Embed",Just About Over You,F,N
Blake Shelton Featuring Gwen Stefani,"Happy Anywhere Lyrics[Verse 1: Blake Shelton]
I've always been a rollin' stone
With a reckless streak
Yeah, the grass never gets too grown
Underneath my feet

[Pre-Chorus]
The city lights, Southern stars
No such thing as gone too far

[Chorus: Blake Shelton & Gwen Stefani]
I'm runnin' wide open
I was born with my feet in motion
But since I met you, I swear
I could be happy anywhere
Any map dot location
You're always my destination
You're the only thing that I'm chained to
I could be happy anywhere
I could be happy anywhere with you
[Verse 2: Blake Shelton & Both]
Yeah, the beauty of the northern lights
In my mind has faded
The blue sky over Telluride
Next to you's kinda overrated
The windin' road, let it twist
My home's wherever your heart is

[Chorus: Blake Shelton & Gwen Stefani]
I'm runnin' wide open
I was born with my feet in motion
But since I met you, I swear
I could be happy anywhere
Any map dot location
You're always my destination
You're the only thing that I'm chained to
I could be happy anywhere
I could be happy anywhere with you

[Post-Chorus: Gwen Stefani]
Hey!
Hey!

[Bridge: Blake Shelton & Both]
So, girl, I hope you know
Wherever you go, I go, I know
See Blake Shelton LiveGet tickets as low as $18You might also like[Chorus: Blake Shelton & Gwen Stefani]
I'm runnin' wide open
I was born with my feet in motion
But since I met you, I swear
I could be happy anywhere
Any map dot location
You're always my destination
You're the only thing that I'm chained to
I could be happy anywhere
I could be happy anywhere with you

[Outro: Blake Shelton & Gwen Stefani]
I could be happy anywhere with youEmbed",Happy Anywhere,M,N
Garth Brooks & Trisha Yearwood,"Shallow (The Duet With Garth Brooks) Lyrics[Verse 1: Garth Brooks]
Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?

[Pre-Chorus: Garth Brooks]
I'm fallin'
And in the good times, I find myself longin'
For a change
And in the bad times, I fear myself
[Verse 2: Trisha Yearwood]
Tell me somethin', boy
Aren't you tired tryna fill that void?
Or do you need more?
Ain't it hard keepin' it so hardcore?

[Pre-Chorus: Trishia Yearwood]
I'm fallin'
And in the good times, I find myself longin'
For a change
And in the bad times, I fear myself

[Chorus: Trisha Yearwood, Trishia Yearwood & Garth Brooks]
I'm off the deep end, watch as I dive in
I'll never meet the ground
Crash through thе surface, where thеy can't hurt us
We're far from the shallow now
In the sha-ha, sha-hallow
In the sha, sha-la-la-la-low
In the sha-ha, sha-hallow
We're far from the shallow now

[Bridge: Trisha Yearwood]
Oh, oh-oh-oh-oh
Oh, oh-oh-oh-oh, oh
Oh, oh-oh-oh-oh-oh, oh
You might also like[Chorus: Trisha Yearwood, Trishia Yearwood & Garth Brooks]
I'm off the deep end, watch as I dive in
I'll never meet the ground
Crash through the surface, where they can't hurt us
We're far from the shallow now
In the sha-ha, sha-hallow
In the sha, sha-la-la-la-low
In the sha-ha, sha-hallow
We're far from the shallow now
We're far from the shallow nowEmbed",Shallow,M,N
Tim McGraw & Tyler Hubbard,"Undivided Lyrics[Verse 1: Tim McGraw]
You see, Billy got picked on at school
For things he couldn't change
He tried his best to play it cool
But in the seventh grade
You either fit right in or you don't fit
That's just the cold hard truth
I wish that I'd have been the friend
That Billy never knew

[Chorus: Tim McGraw & Tyler Hubbard]
I think it's time to come together
You and I can make a change
Maybe we can make a difference
Make the world a better place
Look around and love somebody
We've been hateful long enough
Let the Good Lord reunite us
'Til this country that we love's
Undivided (Yup)
[Verse 2: Tyler Hubbard]
You either go to church or you're gonna go to Hell
Get a job and work or you're gonna go to jail
I just kinda wish we didn't think like that
Why's it gotta be all white or all black?
And when we gon' learn to try on someone's shoes sometimes? (That's right)
And when we gon' start to see from someone else's eyes?

[Chorus: Tim McGraw & Tyler Hubbard]
I think it's time to come together
You and I can make a change
Maybe we can make a difference
Make the world a better place
Look around and love somebody
We've been hateful long enough
Let the Good Lord reunite us
'Til this country that we love's
Undivided
Oh, yeah
Undivided, oh yeah

[Bridge: Tyler Hubbard & Tim McGraw]
We're all the same to God
No matter what we get His love
I'm tired of lookin' left or right
So I'm just lookin' up
You might also like[Chorus: Tyler Hubbard, Tim McGraw, Both]
I think it's time to come together
You and I can make a change
Maybe we can make a difference
Make the world a better place
Look around and love somebody
We've been hateful long enough (Hateful long enough)
Let the Good Lord reunite us
'Til this country that we love's
Undivided (Come on)
Oh yeah
Undivided, oh yeah

[Outro: Tim McGraw & Tyler Hubbard]
(You either go to church or you're gonna go to Hell)
Oh yeah
(Get a job and work or you're gonna go to jail)
Undivided
(I just kinda wish we didn't think like that)
Yep
Why's it gotta be all white or all black?2Embed",Undivided,M,N
Rascal Flatts,"How They Remember You Lyrics[Verse 1]
Sprayed my name on a water tower
Carved it in an old cottonwood tree
Signed a bunch of high school yearbooks
So they wouldn't forget about me
It wasn't 'til I saw my daddy's name in stone I knew
It ain't a question of if they will
It's how they remember you

[Chorus]
Did you stand or did you fall?
Build a bridge or build a wall
Hide your love or give it all
What did you do? What did you do?
Did you make 'em laugh or make 'em cry?
Did you quit or did you try?
Live your dreams or let 'em die?
What did you choose? What did you choose?
When it all comes down
It ain't if, it's how they remember you
[Verse 2]
When you're down to your last dollar
Will you give or will you take?
When the stiff wind blows the hardest
Will you bend or will you break? (Will you break?)
You're gonna leave a legacy, no matter what you do
It ain't a question of if they will
It's how they remember you

[Chorus]
Did you stand or did you fall?
Build a bridge or build a wall
Hide your love or give it all
What did you do? What did you do?
Did you make 'em laugh or make 'em cry?
Did you quit or did you try?
Live your dreams or let 'em die
What did you choose? What did you choose?
When it all comes down
It ain't if, it's how they remember you

[Instrumental Bridge]

[Chorus]
Did you make 'em laugh or make 'em cry?
Did you quit or did you try?
Live your dreams or let 'em die
What did you choose? (What did you choose?)
Oh, when it all comes down
It ain't if, it's how they remember you
You might also like[Outro]
How they, how they remember you
How they, how they remember you
How they, how they remember you (How they remember)
How they, how they remember you
How they, how they remember you
How they, how they remember you
How they, how they remember you (How they remember)
How they, how they remember you (How they remember you)2Embed",How They Remember You,M,N
Rascal Flatts,"Back to Life Lyrics[Verse 1]
She got that ""hey y'all"" little southern drawl that she got from her mama
Likes coffee with her sugar in the morning
She likes to leave little red lipstick love notes on the mirror
Loves the rain on a tin roof when it's pouring

[Pre-Chorus]
Doesn't matter what we're listening to
Spinning her around the living room
And I fall apart every time
[Chorus]
She puts that beat in my chest
Pounds like a drum, shakes me like thunder
Taking my hand, pulling me up when I'm going under
My dreams come alive when I wake up and look in her eyes
She brings me back to life
Yes, she does

[Verse 2]
She's got her feet on the dash
Hair blowing back, hand out the window
Making up half the words that she's singing
And she takes an hour to pick a  movie out
Five minutes in and she's passing out
And I wouldn't dare wake her up when she's sleeping

[Pre-Chorus]
I'd stay there forever if I could
Doing nothing never felt so good
And I wish that I could stop time

[Chorus]
She puts that beat in my chest
Pounds like a drum, shakes me like thunder
Taking my hand, pulling me up when I'm going under
My dreams come alive when I wake up and look in her eyes
She brings me back to life
Oh, yes she does
And I don't wanna think about where I would be without her, oh
She puts that beat in my chest
Pounds like a drum, shakes me like thunder
Taking my hand, pulling me up when I'm going under
My dreams come alive when I wake up and look in her eyes, whoa
Yeah, my dreams come alive when I wake up and look in her eyes
She brings me back to life
You might also like[Outro]
Oh, she does
Back to lifeEmbed",Back To Life,M,N
Lady A,"Like A Lady Lyrics[Intro]
Lady
Lady

[Verse 1]
Boy, I'm not the kinda girl to go and fight for all your attention
Mm-mm
I'm not too afraid to call this off and go see what I've been missing
Mm-mm
Leave the dress at home 'cause it makes me too polite
No more waiting by the phone
I'm stepping out tonight
[Chorus]
'Cause I feel like a lady
Sippin' on tequila with my Levi's on
A lady
Singin' to the music playin' all night long
Yeah, I'm feeling right, I'm living my life, I do what I like
'Cause I feel like a lady, a lady

[Verse 2]
Treat myself to what's up on the highest shelf
I want it, I get it, mm-mm
I might look like I'm lonely, but I'm only loving every minute
Ooh, baby

[Pre-Chorus]
Leave the heels at home 'cause they never do me right
Going dancing on my own
Man, these hips don't lie

[Chorus]
'Cause I feel like a lady
Sippin' on tequila with my Levi's on
A lady
Singin' to the music playin' all night long
Yeah, I'm feeling right, I'm living my life, I do what I like
'Cause I feel like a lady, a lady
Feel like a lady, a lady, yeah
You might also like[Bridge]
Might change my hair and change my mind
Might change your whole damn life
I might break your heart and not think twice
That's right

[Chorus]
I'm a lady
Sippin' on tequila with my Levi's on
A lady
Singin' to the music playin' all night long
I'm feeling right, I'm living my life, I do what I like
'Cause I feel like a lady, a lady, yeah

[Outro]
(I feel like, I feel like a lady) Woo
(I feel like, I feel like a lady) I feel like, feel like a lady
(I feel like, I feel like a lady) Like a lady
(I feel like)
LadyEmbed",Like A Lady,F,N
Lady A,"Champagne Night (From Songland) Lyrics[Verse 1: Hillary Scott & Charles Kelley]
The stars go out on the Sunset Strip
But after last call, ours still stay lit
Make a twenty last like it's 1990
Way out here where we're from
We don't say, ""Ooh-la-la, Pérignon""
Don't need no bottle service budget (No)
Got no money, but we love it (Woo)

[Chorus: Hillary Scott]
Raisin' plastic cups to a life of luxury
C'est la vie on a Friday
We get dressed up in a blue jean tux
And we go where we don't hear the highway
Don't need doubles and bubbles
To get in all kinds of trouble out in the country
Don't need a crystal chandelier to have a real good time
We're drinkin' beer on a champagne night
A champagne night
[Verse 2: Charles Kelley, with Hillary Scott, Hillary Scott]
No velvet booths in our hometown bar
Our VIPs are drinkin' PBR
No, we don't need a high-rise skyline view from a window
'Cause way out here (Way out here)
Where we're from (Where we're from)
We don't have to be fancy to have a whole lotta fun

[Chorus: Hillary Scott & Charles Kelley]
Raisin' plastic cups to a life of luxury
C'est la vie on a Friday
We get dressed up in a blue jean tux
And we go where we don't hear the highway
Don't need doubles and bubbles
To get in all kinds of trouble out in the country
Don't need a crystal chandelier to have a real good time
We're drinkin' beer on a champagne night

[Post-Chorus: Hillary Scott]
Champagne night

[Bridge: Hillary Scott]
You'll never see us sippin' long-stem glasses
Even if we're in a Hollywood palace
We ain't on our own island
No, we ain't drippin' in diamonds
We're gettin' rhinestoned
You might also like[Chorus: Hillary Scott & Charles Kelley]
Raisin' plastic cups to a life of luxury
C'est la vie on a Friday
We get dressed up in a blue jean tux
And we go where we don't hear the highway
Don't need doubles and bubbles
To get in all kinds of trouble out in the country
Don't need a crystal chandelier to have a real good time
We're drinkin' beer on a champagne night

[Outro: Hillary Scott & Charles Kelley]
Drinkin' beer on a champagne night
We're drinkin' beer on a champagne night
I'm drinkin' beer on a champagne night
Drinkin' beer on a champagne night
We're drinkin' beer on a champagne night
We're drinkin' beer on a champagne night2Embed",Champagne Night,F,N
Chris Lane,"Big, Big Plans Lyrics[Verse 1]
Just look at her sittin' there
Sweatpants, t-shirt, in her comfy chair, hmm
Her hair in a bun, one hand on a mug
And the other one’s playin' snare
To a George Strait vinyl, that yes-or-no line will get her close
But I don't think she can understand
Just how far I’ve been lettin' my heart fall
But what's in my head

[Chorus]
She don't know I got some big, big plans
Build a little house out on some hand-me-down land
Find a little island where we go to get tan
I bet we take our kids down there one day
And I know she wouldn't mind if I
Did a little somethin' like find a flight
Overnight to paradise and leave tonight
And I'ma put a diamond on her hand
[Post-Chorus]
She don't know I got some big, big plans
Well, she don’t know, well, she don’t know
She don't know I got some big, big plans
Well, she don’t know, well, she don't know

[Verse 2]
Well, she don't know I already bought a ring
Hid it in the bottom left drawer, right beside the sink
A shiny emerald diamond on a brand-new band
Asked her mama for permission and her daddy for her hand

[Chorus]
I got some big, big plans
Build a little house out on some hand-me-down land
Find a little island where we go to get tan
I bet we take our kids down there one day
And I know she wouldn't mind if I
Did a little somethin’ like find a flight
Overnight to paradise and leave tonight
And I'ma put a diamond on her hand

[Post-Chorus]
She don't know I got some big, big plans
Well, she don't know, well, she don't know
She don't know I got some big, big plans
Well, she don't know, well, she don't know
See Chris Lane LiveGet tickets as low as $179You might also like[Bridge]
Well, here I go
'Cause right now, we're back in her hometown
And I'm down on one knee
I guess she finally figured out
I'm gonna ask her to marry me

[Chorus]
I got some big, big plans
Build a little house out on some hand-me-down land
Find a little island where we go to get tan
I bet we take our kids down there one day
And I know she wouldn't mind if I
Did a little somethin' like find a flight
Overnight to paradise and leave tonight
And I'ma put a diamond on her hand

[Post-Chorus]
She don't know I got some big, big plans
Well, she don't know, well, she don't know
She don't know I got some big, big plans
Well, she don't know, well, she don't know5Embed","Big, Big Plans",M,N
Chris Lane,"TranslationsFrançaisI Don’t Know About You Lyrics[Verse 1]
I don’t know about you
But I never come into this bar
On a Thursday before 10 o’clock
But I thought what the hell, why not?

I don’t know about you
But I never walk up and talk to
A stranger but when I saw you
I had to, I just had to
[Pre-Chorus]
Girl, I know your favourite beer
'Cause you told me and I bought it
You can leave me sitting right here
But if you feel like talking

[Chorus]
What’s your name, what’s your sign, what’s your birthday?
What’s your wrist tattoo bible verse say?
Tell me this, do you kiss on the first date?
Don’t hold anything back (don’t hold anything back)

What’s your dream job?
Girl, where’s your hometown?
Yeah, what makes your world spin round and around?
And are you down to get out of here too?
Tell me everything till there’s nothing I don’t know about you

[Verse 2]
I don’t know about you
We can dip, we can slip out the back
Flee the scene, put your feet on my dash
Find a spot past the railroad tracks and never look back
But before that

[Chorus]
What’s your name, what’s your sign, what’s your birthday?
What’s your wrist tattoo bible verse say?
Tell me this, do you kiss on the first date?
Don’t hold anything back (don’t hold anything back)
See Chris Lane LiveGet tickets as low as $179You might also likeWhat’s your dream job?
Girl, where’s your hometown?
Yeah, what makes your world spin around and around?
And are you down to get out of here too?
Tell me everything till there’s nothing I don’t know about you

[Bridge]
I know you like Bud Light
I know you got blue eyes
I know you got my heart beating in this bar
Tonight we can jump in, fall into something
And the perfect place to start is

[Chorus]
What’s your name, what’s your sign, what’s your birthday?
What’s your wrist tattoo bible verse say?
Tell me this, do you kiss on the first date?
Don’t hold anything back (don’t hold anything back)

What’s your dream job?
Girl, where’s your hometown?
Yeah, what makes your world spin around and around?
And are you down to get out of here too?
Tell me everything till there’s nothing I don’t know about you

[Outro]
Tell me everything, tell me everything
Tell me everything till there’s nothing I don’t know about you
Tell me everything, tell me everything
Tell me everything till there’s nothing I don’t know about you4Embed",I Don't Know About You,M,N
Aaron Lewis,"Am I the Only One Lyrics[Verse 1]
Am I the only one, here tonight
Shakin' my head and thinkin' somethin' ain't right
Is it just me? Am I losin' my mind?
Am I standin' on the edge of the end of time?

[Verse 2]
Am I the only one? Tell me I'm not
Who thinks they're takin' all the good we got
And turnin' it bad, hell, I'll be damned
I think I'm turnin' into my old man
[Chorus]
Am I the only one, willin' to bleed
Or take a bullet for bein' free
Screamin', ""What the fuck!"" at my TV
For tellin' me, yeah, are you tellin' me?
That I'm the only one, willin' to fight
For my love of the red and white
And the blue, burnin' on the ground
Another statue comin' down in a town near you

[Post Chorus]
Watchin' the threads of Old Glory come undone

[Verse 3]
Am I the only one not brainwashed?
Makin' my way through the land of the lost
Who still gives a shit, and worries 'bout his kids
As they try to undo all the things he did?

[Chorus]
Am I the only one who can't take no more
Screamin', ""If you don't like it there's the fuckin' door""
This ain't the freedom we've been fightin' for
It was somethin' more, yeah, it was somethin' more
Am I the only one, willin' to fight
For my love of the red and white
And the blue, burnin' on the ground
Another statue comin' down in a town near you
See Aaron Lewis LiveGet tickets as low as $27You might also like[Post Chorus]
Watchin' the threads of Old Glory come undone
I'm not the only one
I can't be the only one

[Bridge]
Am I the only one who quit singin' along
Every time they play a Springsteen song

[Chorus]
Am I the only one sittin' here
Still holdin' on, holdin' back my tears
For the ones who paid with the lives they gave
God bless the U.S.A
I'm not the only one, willin' to fight
For my love of the red and white
And the blue, burnin' on the ground
Another statue comin' down in a town near you

[Post Chorus]
Watchin' the threads of Old Glory come undone
I'm not the only one

[Outro]
I can't be the only one1Embed",Am I The Only One,M,N
Trey Lewis,"Dicked Down in Dallas Lyrics[Verse 1]
I bet she didn't think twice about Amarillo
Hell, Denver all but once crossed her mind
She's flyin' down 40 like a bat outta hell for Memphis
She left me all alone in Montgomery tonight

[Chorus]
She's gettin' dicked down in Dallas, railed out in Raleigh
Tag teamed up in Tennessee
Analed in Austin, buttfucked in Boston
Givin' neck down in New Orleans
Puttin' me through hell, fuckin' someone else
Now I'm the one on my knees
Prayin' she'll come back, gimmе that sweet ass
But I already know that she's gettin' dickеd down in Dallas
[Post-Chorus]
Dicked down, dicked down in Dallas
Dicked down, dicked down in Dallas

[Verse 2]
She's probably in the Lone Star State
Suckin' off ol' what's his name
I wonder what her daddy'd say
Maybe he's the one to blame

[Chorus]
She's gettin' dicked down in Dallas, railed out in Raleigh
Tag teamed up in Tennessee
Analed in Austin, buttfucked in Boston
Givin' neck down in New Orleans
Puttin' me through hell, fuckin' someone else
Now I'm the one on my knees
Prayin' she'll come back, gimme that sweet ass
But I already know that she's gettin' dicked down in Dallas

[Post-Chorus]
(Dicked down, dicked down in Dallas)
Yeah, dicked down in Dallas (Dicked down, dicked down in Dallas)
(Dicked down, dicked down in Dallas)
(Dicked down, dicked down in Dallas)
You might also like[Chorus]
Dicked down in Dallas, railed out in Raleigh
Tag teamed up in Tennessee
Analed in Austin, buttfucked in Boston
Givin' neck down in New Orleans
Puttin' me through hell, fuckin' someone else
Now I'm the one on my knees
Prayin' she'll come back, gimme that sweet ass
But I already know that she's gettin' dicked down in Dallas

[Outro]
(Dicked down, dicked down in Dallas) Yeah, dicked down in Dallas
(Dicked down, dicked down in Dallas) She's dicked down in Dallas
(Dicked down, dicked down in Dallas) Dicked down in Dallas
(Dicked down, dicked down)2Embed",Dicked Down In Dallas,M,N
HARDY Featuring Lauren Alaina & Devin Dawson,"ONE BEER Lyrics[Verse 1: HARDY]
17 in a small town
Weak knees in a CVS
Door locked in the bathroom
What's it gonna be waitin' on that test?
Never thought that they'd be
Puttin' those life plans on the shelf
A couple American babies raisin' one up their self

[Chorus: All]
One beer turns into a lit cigarette
Burnin' into a two beer buzz
Three beers turns into five and six
Then a love drunk kiss in the back of that truck
Just like that, everything rearranges
Life changes out of the blue
It's just a Bud Light, but ain't it funny
What one beer can turn into?
[Verse 2: Devin Dawson & Lauren Alaina]
Sesame Street on the TV
A race car rollin' on a cardboard bridge
Crayon stick figure family
Stuck right there front center on the fridge
Flash back to two pink lines
A whole bunch of prayin' and doubtin'
Felt like the end of the world
Now the world don't spin without 'em (Hey, yeah)
Oh, 'cause

[Chorus: All & Lauren Alaina]
One beer turns into a lit cigarette
Burnin' into a two beer buzz
Three beers turns into five and six
Then a love drunk kiss in the back of that truck
(In the back of that truck)
Just like that, everything rearranges
Life changes out of the blue
It's just a Bud Light, but ain't it funny
What one beer can turn into?

[Bridge: HARDY & Lauren Alaina]
A boy and a girl and a three on the tree
K-I-S-S-I-N-G
First comes lust, then the shotgun marriage
Six months later come a baby in a carriage
You know what, y'all? You know what, y'all?
The whole thing started with some alcohol
The whole thing started with some alcohol (Hey, yeah)
You might also like[Chorus: All & HARDY]
One beer turns into a lit cigarette
Burnin' into a two beer buzz (Into a two beer buzz)
Three beers turns into five and six
Then a love drunk kiss in the back of that truck
Just like that, everything rearranges
Life changes out of the blue
It's just a Bud Light, but ain't it funny
What one beer can turn into?

[Outro: All, Lauren Alaina, HARDY & Lauren Alaina, HARDY]
A boy and a girl and a three on the tree
K-I-S-S-I-N-G (Oh)
First comes lust, then the shotgun marriage
Six months later come a baby in a carriage
That's not all (Nah), that's not all (Nah)
Here we go again, drinkin' alcohol, yeah4Embed",One Beer,M,N
Brothers Osborne,"All Night Lyrics[Intro]
Woo!

[Verse 1]
I got the good if you got the time
I got the moon if you got the shine
I got the back if you got the beat
Got that solid gold country 33 on repeat

[Chorus]
All night
Get, get, get to livin', feelin' alright
Dancin' out the denim in 'em, oh my, Levi's
I got the fuse if you got the light
I got the all if y'all got the night
All night
All night
Woo!
[Verse 2]
I got the rebel if you got the yell (Hey)
I got the raisin', if you got the hell
I got the zig (I got the zig) if you got the zag
Got that good life, hell of a time in a bag

[Chorus]
All night
Get, get, get to livin', feelin' alright
Dancin' out the denim in 'em, oh my, Levi's
I got the fuse if you got the light
I got the all if y'all got the night
All night

[Bridge]
What good is a saint if you ain't got the sinnin'?
What good is a life if you don't get to livin'?
What good is the one if you ain't got the other?
Takes two to tango, let's get this thing goin'

[Chorus]
All night
Get, get, get to livin', feelin' alright
Dancin' out the denim in 'em, oh my, Levi's
I got the fuse if you got the light
I got the all if y'all got the night
All night
All night
All night
All night
All nightSee Brothers Osborne LiveGet tickets as low as $49You might also like1Embed",All Night,M,N
Brothers Osborne,"Shoot Me Straight Lyrics[Verse 1]
Don't give me that look, that let me down easy smile
Don't act like I couldn't see you coming for a hundred miles
Don't try to find the perfect words
Can't take the pain out of the hurt
Hit me hard, baby I can take it
It's your move, go on and make it

[Chorus]
Make it burn the whole way down
Lay my 6 foot 4 inch ass out on the ground
Yeah, tomorrow I'll have me a hard hangover
And one hell of a heartache
So pour it on like a shot of whiskey
And shoot me straight
[Verse 2]
I’ve got some friends who'd love to go raise some hell
A couple old flames to help me bid you farewell
There's plenty of time and alcohol
From happy hour, to last call
So do what'cha gotta do
So I can get to getting over you

[Chorus]
Make it burn the whole way down
Lay my 6 foot 4 inch ass out on the ground
Yeah, tomorrow I'll have me a hard hangover
And one hell of a heartache
So pour it on like a shot of whiskey
And shoot me straight

[Bridge]
Don't give me that salt shaker and lime
Don't give me that come back chaser this time
Don't muddle it up, don't water it down
Give me everything you got right here, right now
Make it burn

[Chorus]
Make it burn the whole way down
Lay my 6 foot 4 inch ass out on the ground
Yeah, tomorrow I'll have me a hard hangover
And one hell of a heartache
Pour it on like a shot of whiskey
And shoot me straight
See Brothers Osborne LiveGet tickets as low as $49You might also likeShoot me straight
Come on

[Instrumental Outro]Embed",Shoot Me Straight,M,N
Kelsea Ballerini & LANY,"I Quit Drinking Lyrics[Verse 1: Kelsea Ballerini]
We used to be the life of the party
Body to body, dance the night away
Shoot tequila straight
Obsessed with each other
And down for another round until last call
Wasn't alcohol

[Pre-Chorus: Kelsea Ballerini]
Keeping us up 'til the sun came around
Thought we'd stay drunk forever but now
[Chorus: Kelsea Ballerini]
You're the reason there's no whiskey anywhere inside this house
You're the reason all my friends know I don't go downtown
You're the reason I hate champagne, never used to turn it down
You're thе only thing I want when one drop hits my mouth
Baby, you're thе reason I quit drinking

[Verse 2: Paul Klein, with Kelsea Ballerini]
We used to be dizzy all morning
Hungover, pouring cups of coffee black
Kiss and crawl right back
Under the covers and down for another
Hour in that bed, now I'm here instead

[Pre-Chorus: Paul Klein]
Waking up sober, it feels kinda nice
Except that I can't sleep at night

[Chorus: Kelsea Ballerini & Paul Klein]
You're the reason there's no whiskey anywhere inside this house
You're the reason all my friends know I don't go downtown
You're the reason I hate champagne, never used to turn it down
You're the only thing I want when one drop hits my mouth
Baby, you're the reason I quit drinking

[Bridge: Paul Klein, Kelsea Ballerini, Both]
I quit thinking (I quit thinking), staring at the ceiling (Oh, oh)
And all my cabernet is down the kitchen sink and (It's down the kitchen sink, yeah)
I quit mixing (I quit mixing), all my drinks and feelings
It's not fixing that you're gone
You might also like[Chorus: Kelsea Ballerini, Paul Klein, Both]
You're the reason there's no whiskey anywhere inside this house
You're the reason all my friends know I don't go downtown
You're the reason I hate champagne, never used to turn it down
You're the only thing I want when one drop hits my mouth (The only thing I want, baby)
Baby, you're the reason (Oh, oh)
You're the reason, I quit drinking1Embed",I Quit Drinking,F,N
